cell_id,cycle_index,discharge_rate_c,capacity_ah,capacity_percent,observed_at,source_file,source_local_cycle
CS2_36,11,1.0,1.11564828,97.595706,2010-08-20 15:22:42,CS2_36_8_30_10.xlsx,8
CS2_36,12,1.0,1.12085426,98.051119,2010-08-20 18:54:23,CS2_36_8_30_10.xlsx,9
CS2_36,13,1.0,1.12226671,98.174678,2010-08-20 22:25:33,CS2_36_8_30_10.xlsx,10
CS2_36,14,1.0,1.12237883,98.184487,2010-08-21 01:56:28,CS2_36_8_30_10.xlsx,11
CS2_36,15,1.0,1.12220337,98.169137,2010-08-21 05:27:07,CS2_36_8_30_10.xlsx,12
CS2_36,16,1.0,1.12178125,98.132211,2010-08-21 08:57:31,CS2_36_8_30_10.xlsx,13
CS2_36,17,1.0,1.12147757,98.105645,2010-08-21 12:27:41,CS2_36_8_30_10.xlsx,14
CS2_36,18,1.0,1.12126628,98.087162,2010-08-21 15:57:37,CS2_36_8_30_10.xlsx,15
CS2_36,19,1.0,1.12061335,98.030045,2010-08-21 19:27:20,CS2_36_8_30_10.xlsx,16
CS2_36,20,1.0,1.11985504,97.963708,2010-08-21 22:56:52,CS2_36_8_30_10.xlsx,17
CS2_36,21,1.0,1.11920537,97.906876,2010-08-22 02:26:15,CS2_36_8_30_10.xlsx,18
CS2_36,22,1.0,1.11855721,97.850176,2010-08-22 05:55:26,CS2_36_8_30_10.xlsx,19
CS2_36,23,1.0,1.11814138,97.813799,2010-08-22 09:24:25,CS2_36_8_30_10.xlsx,20
CS2_36,24,1.0,1.11785674,97.788899,2010-08-22 12:53:14,CS2_36_8_30_10.xlsx,21
CS2_36,25,1.0,1.11702503,97.716142,2010-08-22 16:21:56,CS2_36_8_30_10.xlsx,22
CS2_36,26,1.0,1.11635318,97.65737,2010-08-22 19:50:27,CS2_36_8_30_10.xlsx,23
CS2_36,27,1.0,1.11576564,97.605972,2010-08-22 23:18:50,CS2_36_8_30_10.xlsx,24
CS2_36,28,1.0,1.10537919,96.697377,2010-08-23 02:47:03,CS2_36_8_30_10.xlsx,25
CS2_36,29,1.0,1.10139443,96.348794,2010-08-23 06:15:30,CS2_36_8_30_10.xlsx,26
CS2_36,30,1.0,1.0990854,96.146803,2010-08-23 09:43:30,CS2_36_8_30_10.xlsx,27
CS2_36,31,1.0,1.09743765,96.00266,2010-08-23 13:11:10,CS2_36_8_30_10.xlsx,28
CS2_36,32,1.0,1.09534617,95.819699,2010-08-23 16:38:39,CS2_36_8_30_10.xlsx,29
CS2_36,33,1.0,1.10343489,96.527291,2010-08-23 20:06:01,CS2_36_8_30_10.xlsx,30
CS2_36,34,1.0,1.10475754,96.642996,2010-08-23 23:32:34,CS2_36_8_30_10.xlsx,31
CS2_36,35,1.0,1.09518843,95.8059,2010-08-24 02:59:26,CS2_36_8_30_10.xlsx,32
CS2_36,36,1.0,1.09136248,95.47121,2010-08-24 06:26:39,CS2_36_8_30_10.xlsx,33
CS2_36,37,1.0,1.09089704,95.430494,2010-08-24 09:53:14,CS2_36_8_30_10.xlsx,34
CS2_36,38,1.0,1.08939579,95.299166,2010-08-24 13:19:43,CS2_36_8_30_10.xlsx,35
CS2_36,39,1.0,1.09001458,95.353297,2010-08-24 16:46:01,CS2_36_8_30_10.xlsx,36
CS2_36,40,1.0,1.09698528,95.963087,2010-08-24 20:12:23,CS2_36_8_30_10.xlsx,37
CS2_36,41,1.0,1.09797323,96.049511,2010-08-24 23:38:03,CS2_36_8_30_10.xlsx,38
CS2_36,42,1.0,1.08790595,95.168837,2010-08-25 03:04:07,CS2_36_8_30_10.xlsx,39
CS2_36,43,1.0,1.08622535,95.02182,2010-08-25 06:30:36,CS2_36_8_30_10.xlsx,40
CS2_36,44,1.0,1.0858257,94.986859,2010-08-25 09:56:32,CS2_36_8_30_10.xlsx,41
CS2_36,45,1.0,1.08515736,94.928393,2010-08-25 13:22:15,CS2_36_8_30_10.xlsx,42
CS2_36,46,1.0,1.08385454,94.814424,2010-08-25 16:47:52,CS2_36_8_30_10.xlsx,43
CS2_36,47,1.0,1.09165678,95.496955,2010-08-25 20:13:34,CS2_36_8_30_10.xlsx,44
CS2_36,48,1.0,1.0930265,95.616777,2010-08-25 23:38:31,CS2_36_8_30_10.xlsx,45
CS2_36,49,1.0,1.08463478,94.882679,2010-08-26 03:03:48,CS2_36_8_30_10.xlsx,46
CS2_36,50,1.0,1.08322549,94.759395,2010-08-26 06:29:31,CS2_36_8_30_10.xlsx,47
CS2_36,51,1.0,1.08214855,94.665185,2010-08-26 09:54:49,CS2_36_8_30_10.xlsx,48
CS2_36,52,1.0,1.08107173,94.570986,2010-08-26 13:19:54,CS2_36_8_30_10.xlsx,49
CS2_36,53,1.0,1.07890128,94.381118,2010-08-26 16:44:48,CS2_36_8_30_10.xlsx,50
CS2_36,54,1.0,1.11426775,97.474939,2010-08-31 13:30:15,CS2_36_9_7_10.xlsx,1
CS2_36,55,1.0,1.1117473,97.254452,2010-08-31 16:57:30,CS2_36_9_7_10.xlsx,2
CS2_36,56,1.0,1.1150721,97.545302,2010-08-31 20:28:29,CS2_36_9_7_10.xlsx,3
CS2_36,57,1.0,1.11470904,97.513541,2010-08-31 23:58:09,CS2_36_9_7_10.xlsx,4
CS2_36,58,1.0,1.10634128,96.781539,2010-09-01 03:27:36,CS2_36_9_7_10.xlsx,5
CS2_36,59,1.0,0.9900237,86.606203,2010-09-01 06:57:16,CS2_36_9_7_10.xlsx,6
CS2_36,60,1.0,1.10235912,96.433185,2010-09-01 09:45:37,CS2_36_9_7_10.xlsx,7
CS2_36,61,1.0,1.1002012,96.244412,2010-09-01 13:14:38,CS2_36_9_7_10.xlsx,8
CS2_36,62,1.0,1.09335572,95.645577,2010-09-01 16:43:10,CS2_36_9_7_10.xlsx,9
CS2_36,63,1.0,1.09541035,95.825314,2010-09-01 20:12:00,CS2_36_9_7_10.xlsx,10
CS2_36,64,1.0,1.09361112,95.667919,2010-09-01 23:39:38,CS2_36_9_7_10.xlsx,11
CS2_36,65,1.0,1.08741608,95.125983,2010-09-02 03:07:21,CS2_36_9_7_10.xlsx,12
CS2_36,66,1.0,1.08605822,95.007199,2010-09-02 06:35:07,CS2_36_9_7_10.xlsx,13
CS2_36,67,1.0,1.08449791,94.870705,2010-09-02 10:02:20,CS2_36_9_7_10.xlsx,14
CS2_36,68,1.0,1.08346717,94.780537,2010-09-02 13:29:10,CS2_36_9_7_10.xlsx,15
CS2_36,69,1.0,1.0801289,94.488508,2010-09-02 16:55:44,CS2_36_9_7_10.xlsx,16
CS2_36,70,1.0,1.08172573,94.628198,2010-09-02 20:22:26,CS2_36_9_7_10.xlsx,17
CS2_36,71,1.0,1.08114104,94.577049,2010-09-02 23:48:34,CS2_36_9_7_10.xlsx,18
CS2_36,72,1.0,1.07663503,94.182868,2010-09-03 03:14:36,CS2_36_9_7_10.xlsx,19
CS2_36,73,1.0,1.0759174,94.120091,2010-09-03 06:40:38,CS2_36_9_7_10.xlsx,20
CS2_36,74,1.0,1.07522257,94.059308,2010-09-03 10:06:20,CS2_36_9_7_10.xlsx,21
CS2_36,75,1.0,1.07439658,93.987052,2010-09-03 13:31:49,CS2_36_9_7_10.xlsx,22
CS2_36,76,1.0,1.07274439,93.842519,2010-09-03 16:57:07,CS2_36_9_7_10.xlsx,23
CS2_36,77,1.0,1.07505248,94.044429,2010-09-03 20:22:30,CS2_36_9_7_10.xlsx,24
CS2_36,78,1.0,1.07437079,93.984795,2010-09-03 23:47:23,CS2_36_9_7_10.xlsx,25
CS2_36,79,1.0,1.07360019,93.917384,2010-09-04 03:12:20,CS2_36_9_7_10.xlsx,26
CS2_36,80,1.0,1.07308676,93.872469,2010-09-04 06:37:05,CS2_36_9_7_10.xlsx,27
CS2_36,81,1.0,1.07268456,93.837286,2010-09-04 10:01:52,CS2_36_9_7_10.xlsx,28
CS2_36,82,1.0,0.95668331,83.689622,2010-09-04 13:26:32,CS2_36_9_7_10.xlsx,29
CS2_36,83,1.0,0.95596763,83.627015,2010-09-04 16:09:06,CS2_36_9_7_10.xlsx,30
CS2_36,84,1.0,1.07092569,93.683422,2010-09-04 18:51:51,CS2_36_9_7_10.xlsx,31
CS2_36,85,1.0,1.07011765,93.612736,2010-09-04 22:16:41,CS2_36_9_7_10.xlsx,32
CS2_36,86,1.0,1.06956059,93.564004,2010-09-05 01:41:02,CS2_36_9_7_10.xlsx,33
CS2_36,87,1.0,1.06896655,93.512038,2010-09-05 05:05:22,CS2_36_9_7_10.xlsx,34
CS2_36,88,1.0,0.95125643,83.214884,2010-09-05 08:29:35,CS2_36_9_7_10.xlsx,35
CS2_36,89,1.0,1.06786159,93.415378,2010-09-05 11:11:17,CS2_36_9_7_10.xlsx,36
CS2_36,90,1.0,1.06810342,93.436533,2010-09-05 14:35:42,CS2_36_9_7_10.xlsx,37
CS2_36,91,1.0,1.06679203,93.321813,2010-09-05 17:59:35,CS2_36_9_7_10.xlsx,38
CS2_36,92,1.0,1.06611243,93.262363,2010-09-05 21:23:30,CS2_36_9_7_10.xlsx,39
CS2_36,93,1.0,1.06498887,93.164075,2010-09-06 00:47:17,CS2_36_9_7_10.xlsx,40
CS2_36,94,1.0,1.05860055,92.605232,2010-09-06 04:11:01,CS2_36_9_7_10.xlsx,41
CS2_36,95,1.0,1.05714493,92.477895,2010-09-06 07:34:54,CS2_36_9_7_10.xlsx,42
CS2_36,96,1.0,1.05595997,92.374237,2010-09-06 10:58:37,CS2_36_9_7_10.xlsx,43
CS2_36,97,1.0,1.06384335,93.063866,2010-09-07 10:44:17,CS2_36_9_14_10.xlsx,1
CS2_36,98,1.0,1.06360328,93.042865,2010-09-07 12:19:38,CS2_36_9_14_10.xlsx,2
CS2_36,99,1.0,1.06293138,92.984088,2010-09-07 15:43:17,CS2_36_9_14_10.xlsx,3
CS2_36,100,1.0,1.06831776,93.455283,2010-09-07 19:06:37,CS2_36_9_14_10.xlsx,4
CS2_36,101,1.0,1.06943163,93.552723,2010-09-07 22:29:35,CS2_36_9_14_10.xlsx,5
CS2_36,102,1.0,1.06426514,93.100764,2010-09-08 01:52:35,CS2_36_9_14_10.xlsx,6
CS2_36,103,1.0,1.06129356,92.840814,2010-09-08 05:14:51,CS2_36_9_14_10.xlsx,7
CS2_36,104,1.0,1.06116706,92.829748,2010-09-08 08:38:03,CS2_36_9_14_10.xlsx,8
CS2_36,105,1.0,1.06073535,92.791982,2010-09-08 12:00:57,CS2_36_9_14_10.xlsx,9
CS2_36,106,1.0,1.05802698,92.555057,2010-09-08 15:23:18,CS2_36_9_14_10.xlsx,10
CS2_36,107,1.0,1.06468298,93.137316,2010-09-08 18:45:47,CS2_36_9_14_10.xlsx,11
CS2_36,108,1.0,1.06620731,93.270663,2010-09-08 22:08:08,CS2_36_9_14_10.xlsx,12
CS2_36,109,1.0,0.95393841,83.449501,2010-09-09 01:30:25,CS2_36_9_14_10.xlsx,13
CS2_36,110,1.0,1.05632907,92.406525,2010-09-09 04:12:35,CS2_36_9_14_10.xlsx,14
CS2_36,111,1.0,1.05627646,92.401923,2010-09-09 07:35:49,CS2_36_9_14_10.xlsx,15
CS2_36,112,1.0,1.05607003,92.383864,2010-09-09 10:58:09,CS2_36_9_14_10.xlsx,16
CS2_36,113,1.0,1.05342898,92.152829,2010-09-09 14:20:31,CS2_36_9_14_10.xlsx,17
CS2_36,114,1.0,1.05678092,92.446052,2010-09-09 17:42:50,CS2_36_9_14_10.xlsx,18
CS2_36,115,1.0,1.06144711,92.854246,2010-09-09 21:05:40,CS2_36_9_14_10.xlsx,19
CS2_36,116,1.0,0.94940086,83.052561,2010-09-10 00:27:28,CS2_36_9_14_10.xlsx,20
CS2_36,117,1.0,1.0525038,92.071895,2010-09-10 03:08:43,CS2_36_9_14_10.xlsx,21
CS2_36,118,1.0,1.0512486,91.962091,2010-09-10 06:31:27,CS2_36_9_14_10.xlsx,22
CS2_36,119,1.0,1.05153669,91.987293,2010-09-10 09:53:23,CS2_36_9_14_10.xlsx,23
CS2_36,120,1.0,1.04965061,91.8223,2010-09-10 13:15:17,CS2_36_9_14_10.xlsx,24
CS2_36,121,1.0,1.04767595,91.64956,2010-09-10 16:36:51,CS2_36_9_14_10.xlsx,25
CS2_36,122,1.0,1.05636597,92.409753,2010-09-10 19:58:47,CS2_36_9_14_10.xlsx,26
CS2_36,123,1.0,1.05736039,92.496744,2010-09-10 23:19:45,CS2_36_9_14_10.xlsx,27
CS2_36,124,1.0,1.05911554,92.650283,2010-09-11 02:41:11,CS2_36_9_14_10.xlsx,28
CS2_36,125,1.0,1.0603845,92.76129,2010-09-11 06:02:37,CS2_36_9_14_10.xlsx,29
CS2_36,126,1.0,1.06122862,92.835133,2010-09-11 09:23:56,CS2_36_9_14_10.xlsx,30
CS2_36,127,1.0,1.06181822,92.88671,2010-09-11 12:45:17,CS2_36_9_14_10.xlsx,31
CS2_36,128,1.0,1.06235591,92.933746,2010-09-11 16:06:32,CS2_36_9_14_10.xlsx,32
CS2_36,129,1.0,1.06315097,93.003298,2010-09-11 19:27:47,CS2_36_9_14_10.xlsx,33
CS2_36,130,1.0,1.06321464,93.008867,2010-09-11 22:48:58,CS2_36_9_14_10.xlsx,34
CS2_36,131,1.0,1.06344131,93.028696,2010-09-12 02:10:12,CS2_36_9_14_10.xlsx,35
CS2_36,132,1.0,1.06367217,93.048892,2010-09-12 05:31:21,CS2_36_9_14_10.xlsx,36
CS2_36,133,1.0,1.06381215,93.061137,2010-09-12 08:52:31,CS2_36_9_14_10.xlsx,37
CS2_36,134,1.0,1.06391407,93.070053,2010-09-12 12:13:40,CS2_36_9_14_10.xlsx,38
CS2_36,135,1.0,1.06405532,93.082409,2010-09-12 15:34:46,CS2_36_9_14_10.xlsx,39
CS2_36,136,1.0,1.06405961,93.082785,2010-09-12 18:55:52,CS2_36_9_14_10.xlsx,40
CS2_36,137,1.0,1.06405206,93.082124,2010-09-12 22:16:58,CS2_36_9_14_10.xlsx,41
CS2_36,138,1.0,1.057066,92.470991,2010-09-13 01:38:01,CS2_36_9_14_10.xlsx,42
CS2_36,139,1.0,1.04950447,91.809516,2010-09-13 04:58:37,CS2_36_9_14_10.xlsx,43
CS2_36,140,1.0,1.04901702,91.766875,2010-09-13 08:20:16,CS2_36_9_14_10.xlsx,44
CS2_36,141,1.0,1.04833372,91.7071,2010-09-13 11:41:21,CS2_36_9_14_10.xlsx,45
CS2_36,142,1.0,1.04615314,91.516346,2010-09-13 15:02:25,CS2_36_9_14_10.xlsx,46
CS2_36,143,1.0,1.05383216,92.188098,2010-09-13 18:23:09,CS2_36_9_14_10.xlsx,47
CS2_36,144,1.0,1.05663299,92.433112,2010-09-13 21:44:23,CS2_36_9_14_10.xlsx,48
CS2_36,145,1.0,1.05444118,92.241375,2010-09-14 01:05:02,CS2_36_9_14_10.xlsx,49
CS2_36,146,1.0,1.04468636,91.388034,2010-09-14 04:25:30,CS2_36_9_14_10.xlsx,50
CS2_36,147,1.0,1.0532313,92.135536,2010-09-14 13:57:43,CS2_36_9_21_10.xlsx,1
CS2_36,148,1.0,1.05486196,92.278184,2010-09-14 17:19:26,CS2_36_9_21_10.xlsx,2
CS2_36,149,1.0,1.06049795,92.771214,2010-09-14 20:42:29,CS2_36_9_21_10.xlsx,3
CS2_36,150,1.0,1.06124368,92.83645,2010-09-15 00:04:16,CS2_36_9_21_10.xlsx,4
CS2_36,151,1.0,1.048652,91.734944,2010-09-15 03:26:05,CS2_36_9_21_10.xlsx,5
CS2_36,152,1.0,1.04864156,91.73403,2010-09-15 06:48:35,CS2_36_9_21_10.xlsx,6
CS2_36,153,1.0,1.04901883,91.767033,2010-09-15 10:10:21,CS2_36_9_21_10.xlsx,7
CS2_36,154,1.0,1.04781881,91.662057,2010-09-15 13:31:20,CS2_36_9_21_10.xlsx,8
CS2_36,155,1.0,1.04745026,91.629816,2010-09-15 16:52:05,CS2_36_9_21_10.xlsx,9
CS2_36,156,1.0,1.05546988,92.331364,2010-09-15 20:13:00,CS2_36_9_21_10.xlsx,10
CS2_36,157,1.0,1.05676518,92.444675,2010-09-15 23:33:04,CS2_36_9_21_10.xlsx,11
CS2_36,158,1.0,1.04723132,91.610664,2010-09-16 02:53:25,CS2_36_9_21_10.xlsx,12
CS2_36,159,1.0,1.04533775,91.445016,2010-09-16 06:14:14,CS2_36_9_21_10.xlsx,13
CS2_36,160,1.0,1.04521361,91.434157,2010-09-16 09:34:44,CS2_36_9_21_10.xlsx,14
CS2_36,161,1.0,1.04492087,91.408548,2010-09-16 12:55:06,CS2_36_9_21_10.xlsx,15
CS2_36,162,1.0,1.04196519,91.149989,2010-09-16 16:15:19,CS2_36_9_21_10.xlsx,16
CS2_36,163,1.0,1.05143689,91.978563,2010-09-16 19:35:38,CS2_36_9_21_10.xlsx,17
CS2_36,164,1.0,1.05342149,92.152173,2010-09-16 22:55:09,CS2_36_9_21_10.xlsx,18
CS2_36,165,1.0,1.04524665,91.437047,2010-09-17 02:14:59,CS2_36_9_21_10.xlsx,19
CS2_36,166,1.0,1.04157706,91.116036,2010-09-17 05:34:09,CS2_36_9_21_10.xlsx,20
CS2_36,167,1.0,1.04278659,91.221844,2010-09-17 08:54:35,CS2_36_9_21_10.xlsx,21
CS2_36,168,1.0,1.04185571,91.140411,2010-09-17 12:14:33,CS2_36_9_21_10.xlsx,22
CS2_36,169,1.0,1.03942751,90.927995,2010-09-17 15:34:29,CS2_36_9_21_10.xlsx,23
CS2_36,170,1.0,1.04784182,91.66407,2010-09-17 18:54:07,CS2_36_9_21_10.xlsx,24
CS2_36,171,1.0,1.0500733,91.859277,2010-09-17 22:13:33,CS2_36_9_21_10.xlsx,25
CS2_36,172,1.0,0.93728192,81.992409,2010-09-18 01:33:07,CS2_36_9_21_10.xlsx,26
CS2_36,173,1.0,1.05118018,91.956106,2010-09-18 04:12:04,CS2_36_9_21_10.xlsx,27
CS2_36,174,1.0,1.05163738,91.996101,2010-09-18 07:31:56,CS2_36_9_21_10.xlsx,28
CS2_36,175,1.0,1.05221546,92.046671,2010-09-18 10:51:29,CS2_36_9_21_10.xlsx,29
CS2_36,176,1.0,1.05272856,92.091556,2010-09-18 14:11:00,CS2_36_9_21_10.xlsx,30
CS2_36,177,1.0,1.05308694,92.122907,2010-09-18 17:30:28,CS2_36_9_21_10.xlsx,31
CS2_36,178,1.0,1.05310781,92.124733,2010-09-18 20:49:54,CS2_36_9_21_10.xlsx,32
CS2_36,179,1.0,1.05305936,92.120495,2010-09-19 00:09:20,CS2_36_9_21_10.xlsx,33
CS2_36,180,1.0,1.05299227,92.114625,2010-09-19 03:28:43,CS2_36_9_21_10.xlsx,34
CS2_36,181,1.0,1.05303305,92.118193,2010-09-19 06:48:00,CS2_36_9_21_10.xlsx,35
CS2_36,182,1.0,1.05315449,92.128816,2010-09-19 10:07:20,CS2_36_9_21_10.xlsx,36
CS2_36,183,1.0,1.05330535,92.142013,2010-09-19 13:26:39,CS2_36_9_21_10.xlsx,37
CS2_36,184,1.0,1.05341615,92.151706,2010-09-19 16:45:54,CS2_36_9_21_10.xlsx,38
CS2_36,185,1.0,1.05449508,92.24609,2010-09-19 20:05:09,CS2_36_9_21_10.xlsx,39
CS2_36,186,1.0,1.05466183,92.260677,2010-09-19 23:24:17,CS2_36_9_21_10.xlsx,40
CS2_36,187,1.0,1.04424801,91.349687,2010-09-20 02:43:25,CS2_36_9_21_10.xlsx,41
CS2_36,188,1.0,1.04178504,91.13423,2010-09-20 06:02:53,CS2_36_9_21_10.xlsx,42
CS2_36,189,1.0,1.04130169,91.091946,2010-09-20 09:22:26,CS2_36_9_21_10.xlsx,43
CS2_36,190,1.0,1.04036522,91.010025,2010-09-20 12:41:45,CS2_36_9_21_10.xlsx,44
CS2_36,191,1.0,1.03735311,90.746528,2010-09-20 16:01:00,CS2_36_9_21_10.xlsx,45
CS2_36,192,1.0,1.04590153,91.494335,2010-09-20 19:20:20,CS2_36_9_21_10.xlsx,46
CS2_36,193,1.0,1.04753268,91.637026,2010-09-20 22:39:06,CS2_36_9_21_10.xlsx,47
CS2_36,194,1.0,1.04064515,91.034513,2010-09-21 01:57:58,CS2_36_9_21_10.xlsx,48
CS2_36,195,1.0,1.03648238,90.670359,2010-09-21 05:15:42,CS2_36_9_21_10.xlsx,49
CS2_36,196,1.0,1.03714495,90.728319,2010-09-21 08:35:20,CS2_36_9_21_10.xlsx,50
CS2_36,197,1.0,1.04051418,91.023055,2010-09-21 15:48:03,CS2_36_9_30_10.xlsx,1
CS2_36,198,1.0,1.04826768,91.701323,2010-09-21 19:08:16,CS2_36_9_30_10.xlsx,2
CS2_36,199,1.0,1.04992583,91.846376,2010-09-21 22:28:16,CS2_36_9_30_10.xlsx,3
CS2_36,200,1.0,1.04412709,91.339109,2010-09-22 01:48:07,CS2_36_9_30_10.xlsx,4
CS2_36,201,1.0,1.03940703,90.926203,2010-09-22 05:07:09,CS2_36_9_30_10.xlsx,5
CS2_36,202,1.0,1.04083927,91.051494,2010-09-22 08:27:24,CS2_36_9_30_10.xlsx,6
CS2_36,203,1.0,1.04021364,90.996765,2010-09-22 11:47:04,CS2_36_9_30_10.xlsx,7
CS2_36,204,1.0,0.91897279,80.390747,2010-09-22 15:06:37,CS2_36_9_30_10.xlsx,8
CS2_36,205,1.0,1.04172767,91.129211,2010-09-22 17:42:40,CS2_36_9_30_10.xlsx,9
CS2_36,206,1.0,1.04590889,91.49498,2010-09-22 21:02:51,CS2_36_9_30_10.xlsx,10
CS2_36,207,1.0,1.04706681,91.596273,2010-09-23 00:21:54,CS2_36_9_30_10.xlsx,11
CS2_36,208,1.0,1.03742455,90.752778,2010-09-23 03:40:54,CS2_36_9_30_10.xlsx,12
CS2_36,209,1.0,1.03753265,90.762235,2010-09-23 07:00:41,CS2_36_9_30_10.xlsx,13
CS2_36,210,1.0,1.03698823,90.714609,2010-09-23 10:19:53,CS2_36_9_30_10.xlsx,14
CS2_36,211,1.0,1.03678398,90.696742,2010-09-23 13:38:46,CS2_36_9_30_10.xlsx,15
CS2_36,212,1.0,1.03697431,90.713391,2010-09-23 16:57:38,CS2_36_9_30_10.xlsx,16
CS2_36,213,1.0,1.04450021,91.371749,2010-09-23 20:16:26,CS2_36_9_30_10.xlsx,17
CS2_36,214,1.0,1.04572355,91.478766,2010-09-23 23:34:32,CS2_36_9_30_10.xlsx,18
CS2_36,215,1.0,1.03726865,90.73914,2010-09-24 02:52:52,CS2_36_9_30_10.xlsx,19
CS2_36,216,1.0,1.03680306,90.698411,2010-09-24 06:11:46,CS2_36_9_30_10.xlsx,20
CS2_36,217,1.0,1.03733578,90.745013,2010-09-24 09:30:40,CS2_36_9_30_10.xlsx,21
CS2_36,218,1.0,1.04495295,91.411355,2010-09-24 12:49:06,CS2_36_9_30_10.xlsx,22
CS2_36,219,1.0,1.04605394,91.507668,2010-09-24 16:06:58,CS2_36_9_30_10.xlsx,23
CS2_36,220,1.0,1.04603371,91.505898,2010-09-24 19:25:02,CS2_36_9_30_10.xlsx,24
CS2_36,221,1.0,1.04619642,91.520132,2010-09-24 22:43:14,CS2_36_9_30_10.xlsx,25
CS2_36,222,1.0,1.04634347,91.532996,2010-09-25 02:01:25,CS2_36_9_30_10.xlsx,26
CS2_36,223,1.0,1.04644843,91.542178,2010-09-25 05:19:34,CS2_36_9_30_10.xlsx,27
CS2_36,224,1.0,1.04666722,91.561317,2010-09-25 08:37:39,CS2_36_9_30_10.xlsx,28
CS2_36,225,1.0,1.04756789,91.640107,2010-09-25 11:55:49,CS2_36_9_30_10.xlsx,29
CS2_36,226,1.0,1.0474103,91.626321,2010-09-25 15:13:59,CS2_36_9_30_10.xlsx,30
CS2_36,227,1.0,1.04747312,91.631816,2010-09-25 18:32:04,CS2_36_9_30_10.xlsx,31
CS2_36,228,1.0,0.93762626,82.022532,2010-09-25 21:50:08,CS2_36_9_30_10.xlsx,32
CS2_36,229,1.0,1.04717582,91.605809,2010-09-26 00:29:12,CS2_36_9_30_10.xlsx,33
CS2_36,230,1.0,1.04718179,91.606331,2010-09-26 03:47:34,CS2_36_9_30_10.xlsx,34
CS2_36,231,1.0,1.04722153,91.609807,2010-09-26 07:05:36,CS2_36_9_30_10.xlsx,35
CS2_36,232,1.0,1.04711142,91.600175,2010-09-26 10:23:37,CS2_36_9_30_10.xlsx,36
CS2_36,233,1.0,1.04718787,91.606863,2010-09-26 13:41:34,CS2_36_9_30_10.xlsx,37
CS2_36,234,1.0,1.04719889,91.607827,2010-09-26 16:59:26,CS2_36_9_30_10.xlsx,38
CS2_36,235,1.0,1.04709147,91.59843,2010-09-26 20:17:20,CS2_36_9_30_10.xlsx,39
CS2_36,236,1.0,1.04699109,91.589649,2010-09-26 23:35:11,CS2_36_9_30_10.xlsx,40
CS2_36,237,1.0,1.03817072,90.818052,2010-09-27 02:53:00,CS2_36_9_30_10.xlsx,41
CS2_36,238,1.0,1.03738449,90.749273,2010-09-27 06:11:06,CS2_36_9_30_10.xlsx,42
CS2_36,239,1.0,1.03643105,90.665868,2010-09-27 09:29:41,CS2_36_9_30_10.xlsx,43
CS2_36,240,1.0,1.03374204,90.430636,2010-09-27 12:48:02,CS2_36_9_30_10.xlsx,44
CS2_36,241,1.0,1.0314577,90.230805,2010-09-27 16:06:21,CS2_36_9_30_10.xlsx,45
CS2_36,242,1.0,1.03924863,90.912347,2010-09-27 19:24:31,CS2_36_9_30_10.xlsx,46
CS2_36,243,1.0,1.04118133,91.081417,2010-09-27 22:42:05,CS2_36_9_30_10.xlsx,47
CS2_36,244,1.0,1.03591528,90.620749,2010-09-28 01:59:51,CS2_36_9_30_10.xlsx,48
CS2_36,245,1.0,1.03125765,90.213305,2010-09-28 05:16:45,CS2_36_9_30_10.xlsx,49
CS2_36,246,1.0,1.03157229,90.240829,2010-09-28 08:35:05,CS2_36_9_30_10.xlsx,50
CS2_36,247,1.0,1.04642448,91.540082,2010-09-30 15:15:22,CS2_36_10_04_10.xlsx,1
CS2_36,248,1.0,1.05144861,91.979588,2010-09-30 18:36:10,CS2_36_10_04_10.xlsx,2
CS2_36,249,1.0,1.05399369,92.202229,2010-09-30 21:58:15,CS2_36_10_04_10.xlsx,3
CS2_36,250,1.0,1.04969973,91.826597,2010-10-01 01:19:32,CS2_36_10_04_10.xlsx,4
CS2_36,251,1.0,1.04199897,91.152944,2010-10-01 04:40:39,CS2_36_10_04_10.xlsx,5
CS2_36,252,1.0,1.04162922,91.120598,2010-10-01 08:02:33,CS2_36_10_04_10.xlsx,6
CS2_36,253,1.0,1.04087977,91.055037,2010-10-01 11:23:55,CS2_36_10_04_10.xlsx,7
CS2_36,254,1.0,1.0335712,90.415691,2010-10-04 14:14:51,CS2_36_10_05_10.xlsx,1
CS2_36,255,1.0,1.03078362,90.171837,2010-10-04 15:55:28,CS2_36_10_05_10.xlsx,2
CS2_36,256,1.0,1.03970702,90.952446,2010-10-04 19:15:35,CS2_36_10_05_10.xlsx,3
CS2_36,257,1.0,1.04151543,91.110644,2010-10-04 22:35:08,CS2_36_10_05_10.xlsx,4
CS2_36,258,1.0,1.03657563,90.678515,2010-10-05 01:54:54,CS2_36_10_05_10.xlsx,5
CS2_36,259,1.0,1.03070246,90.164737,2010-10-05 05:13:48,CS2_36_10_05_10.xlsx,6
CS2_36,260,1.0,1.03098307,90.189285,2010-10-05 08:34:34,CS2_36_10_05_10.xlsx,7
CS2_36,261,1.0,1.03163822,90.246597,2010-10-05 11:55:06,CS2_36_10_05_10.xlsx,8
CS2_36,262,1.0,1.03093593,90.185161,2010-10-06 09:37:03,CS2_36_10_14_10.xlsx,1
CS2_36,263,1.0,1.02931733,90.043567,2010-10-06 11:38:23,CS2_36_10_14_10.xlsx,2
