run_id,tool_type,material_family,cooling,carbon_pct,cutting_speed_m_per_min,feed_mm_per_rev,depth_of_cut_mm,cutting_distance_m,wear_vb_um
W0174,carbide_A,stainless,dry,0.3249,254.8,0.2124,0.5053,4900.0,644.476
W0174,carbide_A,stainless,dry,0.3249,254.8,0.2124,0.5053,5000.0,667.8
W0174,carbide_A,stainless,dry,0.3249,254.8,0.2124,0.5053,5100.0,679.352
W0174,carbide_A,stainless,dry,0.3249,254.8,0.2124,0.5053,5200.0,724.779
W0174,carbide_A,stainless,dry,0.3249,254.8,0.2124,0.5053,5300.0,722.568
W0174,carbide_A,stainless,dry,0.3249,254.8,0.2124,0.5053,5400.0,763.271
W0174,carbide_A,stainless,dry,0.3249,254.8,0.2124,0.5053,5500.0,751.237
W0174,carbide_A,stainless,dry,0.3249,254.8,0.2124,0.5053,5600.0,755.05
W0174,carbide_A,stainless,dry,0.3249,254.8,0.2124,0.5053,5700.0,781.061
W0174,carbide_A,stainless,dry,0.3249,254.8,0.2124,0.5053,5800.0,805.974
W0174,carbide_A,stainless,dry,0.3249,254.8,0.2124,0.5053,5900.0,847.719
W0174,carbide_A,stainless,dry,0.3249,254.8,0.2124,0.5053,6000.0,853.547
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,0.0,5.081
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,100.0,5.248
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,200.0,4.635
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,300.0,11.465
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,400.0,25.426
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,500.0,19.836
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,600.0,20.84
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,700.0,20.031
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,800.0,34.997
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,900.0,20.207
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,1000.0,29.183
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,1100.0,27.676
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,1200.0,35.014
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,1300.0,34.122
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,1400.0,40.984
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,1500.0,31.709
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,1600.0,34.196
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,1700.0,46.267
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,1800.0,54.012
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,1900.0,37.804
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,2000.0,56.207
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,2100.0,61.398
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,2200.0,54.485
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,2300.0,52.221
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,2400.0,62.943
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,2500.0,62.822
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,2600.0,52.731
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,2700.0,55.995
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,2800.0,57.149
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,2900.0,86.398
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,3000.0,74.447
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,3100.0,80.341
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,3200.0,78.836
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,3300.0,85.25
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,3400.0,66.548
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,3500.0,103.652
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,3600.0,101.131
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,3700.0,94.516
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,3800.0,87.491
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,3900.0,110.582
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,4000.0,124.249
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,4100.0,116.522
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,4200.0,87.197
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,4300.0,102.338
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,4400.0,102.965
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,4500.0,127.741
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,4600.0,129.885
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,4700.0,112.751
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,4800.0,110.793
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,4900.0,112.21
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,5000.0,147.204
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,5100.0,130.157
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,5200.0,135.187
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,5300.0,146.649
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,5400.0,164.659
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,5500.0,167.913
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,5600.0,165.483
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,5700.0,152.212
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,5800.0,141.277
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,5900.0,184.397
W0175,coated_C,alloy_steel,flood,0.7003,92.235,0.2327,0.9887,6000.0,151.852
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,0.0,7.506
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,100.0,36.428
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,200.0,45.707
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,300.0,68.193
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,400.0,93.107
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,500.0,112.586
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,600.0,120.72
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,700.0,151.996
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,800.0,165.145
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,900.0,189.712
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,1000.0,209.908
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,1100.0,235.983
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,1200.0,254.02
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,1300.0,288.88
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,1400.0,293.423
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,1500.0,330.649
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,1600.0,332.316
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,1700.0,376.947
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,1800.0,387.024
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,1900.0,410.162
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,2000.0,449.752
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,2100.0,467.299
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,2200.0,485.509
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,2300.0,533.213
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,2400.0,553.376
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,2500.0,568.237
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,2600.0,594.211
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,2700.0,623.701
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,2800.0,642.788
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,2900.0,694.637
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,3000.0,712.541
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,3100.0,738.386
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,3200.0,750.08
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,3300.0,792.588
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,3400.0,812.145
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,3500.0,853.42
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,3600.0,880.517
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,3700.0,901.864
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,3800.0,958.273
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,3900.0,953.136
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,4000.0,991.579
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,4100.0,1031.071
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,4200.0,1047.984
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,4300.0,1118.562
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,4400.0,1150.787
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,4500.0,1160.525
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,4600.0,1179.284
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,4700.0,1219.947
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,4800.0,1253.894
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,4900.0,1307.16
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,5000.0,1317.69
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,5100.0,1350.409
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,5200.0,1399.401
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,5300.0,1426.343
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,5400.0,1457.765
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,5500.0,1505.655
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,5600.0,1528.396
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,5700.0,1569.833
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,5800.0,1612.703
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,5900.0,1635.874
W0176,carbide_A,alloy_steel,dry,0.3713,274.837,0.275,1.613,6000.0,1693.1
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,0.0,17.512
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,100.0,20.5
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,200.0,26.773
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,300.0,29.604
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,400.0,27.071
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,500.0,34.542
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,600.0,35.648
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,700.0,46.66
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,800.0,53.547
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,900.0,58.614
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,1000.0,67.46
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,1100.0,68.636
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,1200.0,82.21
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,1300.0,89.241
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,1400.0,78.019
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,1500.0,98.992
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,1600.0,112.34
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,1700.0,100.753
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,1800.0,100.466
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,1900.0,114.198
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,2000.0,116.618
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,2100.0,120.702
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,2200.0,135.419
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,2300.0,141.213
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,2400.0,162.926
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,2500.0,156.473
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,2600.0,159.44
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,2700.0,171.425
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,2800.0,176.97
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,2900.0,177.71
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,3000.0,187.612
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,3100.0,191.811
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,3200.0,200.217
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,3300.0,215.736
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,3400.0,210.486
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,3500.0,221.511
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,3600.0,230.932
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,3700.0,239.927
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,3800.0,246.567
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,3900.0,257.396
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,4000.0,257.093
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,4100.0,262.853
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,4200.0,257.587
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,4300.0,283.87
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,4400.0,312.58
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,4500.0,286.266
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,4600.0,305.623
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,4700.0,296.316
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,4800.0,327.666
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,4900.0,332.146
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,5000.0,363.705
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,5100.0,333.529
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,5200.0,347.732
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,5300.0,357.653
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,5400.0,386.459
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,5500.0,363.41
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,5600.0,402.556
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,5700.0,394.27
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,5800.0,405.093
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,5900.0,417.199
W0177,ceramic_D,stainless,flood,0.5356,93.583,0.2917,1.497,6000.0,422.13
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,0.0,16.684
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,100.0,24.628
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,200.0,29.772
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,300.0,21.577
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,400.0,31.908
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,500.0,35.359
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,600.0,39.282
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,700.0,48.209
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,800.0,46.254
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,900.0,53.36
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,1000.0,57.453
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,1100.0,60.701
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,1200.0,72.298
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,1300.0,62.748
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,1400.0,92.56
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,1500.0,78.873
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,1600.0,90.591
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,1700.0,91.976
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,1800.0,101.996
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,1900.0,91.88
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,2000.0,105.203
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,2100.0,106.152
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,2200.0,114.445
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,2300.0,120.915
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,2400.0,92.518
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,2500.0,130.653
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,2600.0,135.655
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,2700.0,108.557
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,2800.0,148.467
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,2900.0,123.291
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,3000.0,149.122
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,3100.0,172.168
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,3200.0,166.42
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,3300.0,162.603
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,3400.0,162.883
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,3500.0,158.738
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,3600.0,181.213
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,3700.0,159.375
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,3800.0,181.73
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,3900.0,164.96
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,4000.0,226.017
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,4100.0,243.048
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,4200.0,204.959
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,4300.0,220.358
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,4400.0,243.896
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,4500.0,233.93
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,4600.0,224.157
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,4700.0,256.42
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,4800.0,265.096
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,4900.0,276.41
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,5000.0,256.167
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,5100.0,265.22
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,5200.0,274.677
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,5300.0,282.457
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,5400.0,279.73
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,5500.0,286.983
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,5600.0,287.891
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,5700.0,323.227
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,5800.0,291.116
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,5900.0,327.543
W0178,coated_C,low_carbon_steel,flood,0.5293,225.95,0.1388,1.7603,6000.0,317.722
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,0.0,18.447
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,100.0,16.649
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,200.0,30.038
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,300.0,26.687
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,400.0,33.076
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,500.0,22.936
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,600.0,29.667
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,700.0,30.871
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,800.0,37.935
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,900.0,49.083
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,1000.0,42.706
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,1100.0,54.217
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,1200.0,51.632
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,1300.0,56.354
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,1400.0,58.76
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,1500.0,65.999
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,1600.0,63.343
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,1700.0,70.582
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,1800.0,88.847
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,1900.0,73.918
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,2000.0,93.981
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,2100.0,89.067
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,2200.0,84.308
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,2300.0,84.295
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,2400.0,90.619
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,2500.0,105.112
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,2600.0,103.116
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,2700.0,109.116
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,2800.0,116.962
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,2900.0,107.284
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,3000.0,105.285
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,3100.0,110.65
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,3200.0,117.786
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,3300.0,115.733
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,3400.0,140.292
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,3500.0,139.228
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,3600.0,144.663
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,3700.0,134.306
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,3800.0,149.068
W0179,carbide_A,low_carbon_steel,flood,0.1182,186.115,0.1898,0.5579,3900.0,147.05
